n_robots,rep,robot_id,tick,vl,vr,error,collision,boundary,transporting,home,force,delivered,state,x,y
9,19,fb7,2010,12.34,11.66,0,1,0,0,0,0,1,APPROACH,-0.93,-0.86
9,19,fb8,2010,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.49,1.47
9,19,fb0,2020,11.53,12.47,0,1,0,0,0,0,2,APPROACH,-1.22,-0.96
9,19,fb1,2020,15.0,8.82,0,0,1,0,0,0,0,APPROACH,-0.81,-0.75
9,19,fb2,2020,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.12,-1.16
9,19,fb3,2020,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.69,1.71
9,19,fb4,2020,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.4,1.73
9,19,fb5,2020,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-0.4,0.83
9,19,fb6,2020,15.0,5.58,0,0,0,1,0,0,2,TRANSPORT,-1.34,-1.08
9,19,fb7,2020,14.7,9.3,0,1,0,0,0,0,1,APPROACH,-0.99,-0.93
9,19,fb8,2020,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.48,1.54
9,19,fb0,2030,13.12,10.88,0,1,0,0,0,0,2,APPROACH,-1.26,-1.07
9,19,fb1,2030,14.91,9.09,0,0,1,0,0,0,0,APPROACH,-0.87,-0.85
9,19,fb2,2030,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.25,-1.24
9,19,fb3,2030,-8.8,15.0,0,0,1,0,0,0,1,SEARCH,-1.78,1.7
9,19,fb4,2030,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.41,1.73
9,19,fb5,2030,-1.49,15.0,0,0,0,0,0,0,1,APPROACH,-0.38,0.78
9,19,fb6,2030,15.0,7.21,0,1,0,1,0,0,2,TRANSPORT,-1.42,-1.15
9,19,fb7,2030,14.59,9.41,0,1,0,0,0,0,1,APPROACH,-1.04,-1.03
9,19,fb8,2030,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.35,1.62
9,19,fb0,2040,15.0,-6.21,0,1,0,0,0,0,2,APPROACH,-1.29,-1.11
9,19,fb1,2040,14.64,9.36,0,1,0,0,0,0,0,APPROACH,-0.92,-0.94
9,19,fb2,2040,4.94,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.36,-1.31
9,19,fb3,2040,1.69,15.0,0,0,1,0,0,0,1,SEARCH,-1.78,1.65
9,19,fb4,2040,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.42,1.73
9,19,fb5,2040,4.24,15.0,0,0,0,0,0,0,1,APPROACH,-0.3,0.8
9,19,fb6,2040,3.62,15.0,0,1,0,0,0,0,2,APPROACH,-1.51,-1.18
9,19,fb7,2040,-2.31,15.0,0,1,0,0,0,0,1,APPROACH,-1.08,-1.11
9,19,fb8,2040,15.0,15.0,0,0,0,0,0,0,0,SEARCH,-1.22,1.7
9,19,fb0,2050,-0.45,15.0,0,0,0,0,0,0,2,APPROACH,-1.35,-1.1
9,19,fb1,2050,15.0,5.67,0,1,0,0,0,0,0,APPROACH,-0.94,-1.01
9,19,fb2,2050,-1.15,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.39,-1.37
9,19,fb3,2050,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.67,1.57
9,19,fb4,2050,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.43,1.73
9,19,fb5,2050,7.2,15.0,0,0,0,0,0,0,1,APPROACH,-0.24,0.88
9,19,fb6,2050,7.67,15.0,0,1,0,0,0,0,2,APPROACH,-1.57,-1.26
9,19,fb7,2050,15.0,5.16,0,1,0,0,0,0,1,APPROACH,-1.09,-1.2
9,19,fb8,2050,15.0,-5.66,0,0,1,0,0,0,0,SEARCH,-1.12,1.77
9,19,fb0,2060,5.15,15.0,0,0,0,0,0,0,2,APPROACH,-1.44,-1.1
9,19,fb1,2060,15.0,6.25,0,0,0,0,0,0,0,APPROACH,-0.95,-1.09
9,19,fb2,2060,15.0,15.0,0,0,0,1,0,0,0,TRANSPORT,-1.32,-1.47
9,19,fb3,2060,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.55,1.48
9,19,fb4,2060,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.45,1.73
9,19,fb5,2060,2.18,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.24,0.97
9,19,fb6,2060,15.0,-1.52,0,0,0,1,0,0,2,TRANSPORT,-1.59,-1.35
9,19,fb7,2060,15.0,8.77,0,0,1,0,0,0,1,APPROACH,-1.13,-1.29
9,19,fb8,2060,14.15,9.85,0,0,0,0,0,0,0,APPROACH,-1.02,1.75
9,19,fb0,2070,8.42,15.0,0,0,1,0,0,0,2,APPROACH,-1.51,-1.18
9,19,fb1,2070,14.34,9.66,0,0,1,0,0,0,0,APPROACH,-1.0,-1.19
9,19,fb2,2070,15.0,-5.4,0,1,0,0,0,0,0,APPROACH,-1.25,-1.56
9,19,fb3,2070,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.42,1.4
9,19,fb4,2070,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.46,1.73
9,19,fb5,2070,5.85,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.31,1.03
9,19,fb6,2070,15.0,6.6,0,0,0,1,0,0,2,TRANSPORT,-1.67,-1.38
9,19,fb7,2070,9.99,14.01,0,1,0,0,0,0,1,APPROACH,-1.2,-1.34
9,19,fb8,2070,13.44,10.56,0,0,0,0,0,0,0,APPROACH,-0.92,1.68
9,19,fb0,2080,10.22,13.78,0,0,0,0,0,0,2,APPROACH,-1.55,-1.29
9,19,fb1,2080,14.16,9.84,0,1,0,0,0,0,0,APPROACH,-1.08,-1.27
9,19,fb2,2080,15.0,2.25,0,0,1,0,0,0,0,APPROACH,-1.27,-1.62
9,19,fb3,2080,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-1.3,1.32
9,19,fb4,2080,-4.8,15.0,0,0,0,1,0,1,0,TRANSPORT,0.47,1.73
9,19,fb5,2080,5.18,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.41,1.03
9,19,fb6,2080,-8.4,15.0,0,1,0,0,0,0,2,APPROACH,-1.77,-1.35
9,19,fb7,2080,10.1,13.9,0,1,0,0,0,0,1,APPROACH,-1.31,-1.36
9,19,fb8,2080,12.81,11.19,0,0,0,0,0,0,0,APPROACH,-0.83,1.6
9,19,fb0,2090,15.0,1.89,0,0,0,1,0,0,2,TRANSPORT,-1.57,-1.37
9,19,fb1,2090,12.54,11.46,0,0,1,0,0,0,0,APPROACH,-1.17,-1.34
9,19,fb2,2090,15.0,6.81,0,0,0,0,0,0,0,APPROACH,-1.35,-1.66
9,19,fb3,2090,10.74,13.26,0,0,0,0,0,0,1,APPROACH,-1.19,1.26
9,19,fb4,2090,3.14,15.0,1,0,0,1,0,0,0,TRANSPORT,0.44,1.74
9,19,fb5,2090,14.96,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.49,0.94
9,19,fb6,2090,1.55,15.0,0,1,0,0,0,0,2,APPROACH,-1.8,-1.39
9,19,fb7,2090,-8.14,15.0,0,0,0,1,0,1,1,TRANSPORT,-1.41,-1.42
9,19,fb8,2090,12.32,11.68,0,0,0,0,0,0,0,APPROACH,-0.76,1.51
9,19,fb0,2100,15.0,3.46,0,1,0,1,0,0,2,TRANSPORT,-1.65,-1.4
9,19,fb1,2100,-8.43,15.0,0,1,0,0,0,0,0,APPROACH,-1.22,-1.38
9,19,fb2,2100,15.0,14.67,0,0,0,1,0,1,0,TRANSPORT,-1.48,-1.65
9,19,fb3,2100,11.54,12.46,0,0,0,0,0,0,1,APPROACH,-1.07,1.23
9,19,fb4,2100,15.0,15.0,0,0,1,1,0,0,0,TRANSPORT,0.33,1.8
9,19,fb5,2100,15.0,-3.18,0,0,0,0,0,0,1,APPROACH,-0.55,0.87
9,19,fb6,2100,7.26,15.0,0,1,0,0,0,0,2,APPROACH,-1.8,-1.48
9,19,fb7,2100,-5.29,15.0,0,1,0,1,0,0,1,TRANSPORT,-1.43,-1.46
9,19,fb8,2100,12.15,11.85,0,0,0,0,0,0,0,APPROACH,-0.68,1.41
9,19,fb0,2110,-6.9,15.0,0,1,0,0,0,0,2,APPROACH,-1.73,-1.37
9,19,fb1,2110,2.65,15.0,0,1,0,0,0,0,0,APPROACH,-1.19,-1.43
9,19,fb2,2110,15.0,7.36,0,0,0,1,0,1,0,TRANSPORT,-1.58,-1.66
9,19,fb3,2110,11.82,12.18,0,0,0,0,0,0,1,APPROACH,-0.96,1.21
9,19,fb4,2110,-9.04,15.0,0,0,1,0,0,0,0,APPROACH,0.25,1.83
9,19,fb5,2110,15.0,3.36,0,0,0,0,0,0,1,APPROACH,-0.62,0.9
9,19,fb6,2110,-7.55,15.0,0,0,0,1,0,0,2,TRANSPORT,-1.86,-1.5
9,19,fb7,2110,1.94,15.0,0,1,0,1,0,0,1,TRANSPORT,-1.38,-1.49
9,19,fb8,2110,12.08,11.92,0,0,0,0,0,0,0,APPROACH,-0.61,1.31
9,19,fb0,2120,-0.23,15.0,0,0,0,0,0,0,2,APPROACH,-1.78,-1.37
9,19,fb1,2120,8.07,9.93,0,1,0,0,0,0,0,APPROACH,-1.1,-1.45
9,19,fb2,2120,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.6,-1.64
9,19,fb3,2120,13.31,10.69,0,0,0,0,0,0,1,APPROACH,-0.84,1.2
9,19,fb4,2120,8.87,15.0,0,0,1,0,0,0,0,APPROACH,0.2,1.82
9,19,fb5,2120,15.0,4.05,0,0,0,0,0,0,1,APPROACH,-0.65,0.99
9,19,fb6,2120,15.0,15.0,0,0,0,1,0,0,2,TRANSPORT,-1.83,-1.6
9,19,fb7,2120,-6.57,15.0,0,1,0,0,0,0,1,APPROACH,-1.32,-1.46
9,19,fb8,2120,15.0,7.96,0,0,0,1,0,1,0,TRANSPORT,-0.57,1.22
9,19,fb0,2130,3.5,15.0,0,0,0,0,0,0,2,APPROACH,-1.83,-1.43
9,19,fb1,2130,15.0,-4.73,0,0,0,0,0,0,0,APPROACH,-1.05,-1.46
9,19,fb2,2130,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.59,-1.64
9,19,fb3,2130,-2.8,15.0,0,1,0,0,0,0,1,APPROACH,-0.78,1.2
9,19,fb4,2130,10.4,13.6,0,0,0,0,0,0,0,APPROACH,0.12,1.74
9,19,fb5,2130,15.0,5.89,0,1,0,0,0,0,1,APPROACH,-0.64,1.02
9,19,fb6,2130,-1.35,15.0,0,1,0,0,0,0,2,APPROACH,-1.79,-1.69
9,19,fb7,2130,3.75,15.0,0,0,0,0,0,0,1,APPROACH,-1.34,-1.4
9,19,fb8,2130,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.53,1.14
9,19,fb0,2140,4.43,15.0,0,0,0,0,0,0,2,APPROACH,-1.82,-1.5
9,19,fb1,2140,15.0,2.26,0,0,0,0,0,0,0,APPROACH,-1.06,-1.53
9,19,fb2,2140,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-1.57,-1.6
9,19,fb3,2140,15.0,3.33,0,0,0,0,0,0,1,APPROACH,-0.73,1.25
9,19,fb4,2140,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,0.04,1.61
9,19,fb5,2140,14.07,9.93,0,1,0,0,0,0,1,APPROACH,-0.61,0.99
9,19,fb6,2140,4.27,15.0,0,1,0,0,0,0,2,APPROACH,-1.71,-1.7
9,19,fb7,2140,7.84,15.0,0,0,0,0,0,0,1,APPROACH,-1.43,-1.36
9,19,fb8,2140,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.46,1.08
9,19,fb0,2150,-15.0,15.0,0,1,0,0,0,0,2,SEARCH,-1.76,-1.53
9,19,fb1,2150,15.0,6.2,0,0,0,0,0,0,0,APPROACH,-1.13,-1.59
9,19,fb2,2150,15.0,2.9,0,0,0,1,0,1,0,TRANSPORT,-1.59,-1.48
9,19,fb3,2150,6.14,15.0,0,0,0,0,0,0,1,APPROACH,-0.63,1.26
9,19,fb4,2150,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.04,1.49
9,19,fb5,2150,12.84,11.16,0,1,0,0,0,0,1,APPROACH,-0.54,0.93
9,19,fb6,2150,6.18,15.0,0,1,0,0,0,0,2,APPROACH,-1.63,-1.65
9,19,fb7,2150,15.0,2.11,0,1,0,1,0,0,1,TRANSPORT,-1.52,-1.33
9,19,fb8,2150,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.39,1.0
9,19,fb0,2160,7.9,15.0,0,1,0,0,0,0,2,APPROACH,-1.77,-1.48
9,19,fb1,2160,15.0,8.63,0,0,0,0,0,0,0,APPROACH,-1.24,-1.6
9,19,fb2,2160,15.0,8.31,0,0,0,1,0,1,0,TRANSPORT,-1.63,-1.38
9,19,fb3,2160,9.16,14.84,0,0,0,0,0,0,1,APPROACH,-0.52,1.26
9,19,fb4,2160,10.57,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.09,1.38
9,19,fb5,2160,12.34,11.66,0,1,0,0,0,0,1,APPROACH,-0.47,0.87
9,19,fb6,2160,15.0,0.87,0,1,0,0,0,0,2,APPROACH,-1.59,-1.61
9,19,fb7,2160,15.0,5.96,0,1,0,1,0,0,1,TRANSPORT,-1.54,-1.24
9,19,fb8,2160,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.31,0.93
9,19,fb0,2170,9.75,14.25,0,1,0,0,0,0,2,APPROACH,-1.74,-1.38
9,19,fb1,2170,15.0,-8.58,0,1,0,0,0,0,0,APPROACH,-1.33,-1.57
9,19,fb2,2170,15.0,7.51,0,1,0,1,0,0,0,TRANSPORT,-1.62,-1.27
9,19,fb3,2170,10.52,13.48,0,0,0,0,0,0,1,APPROACH,-0.41,1.31
9,19,fb4,2170,15.0,9.74,0,0,0,1,0,1,0,TRANSPORT,-0.11,1.25
9,19,fb5,2170,12.14,11.86,0,1,0,0,0,0,1,APPROACH,-0.4,0.79
9,19,fb6,2170,-10.78,15.0,0,1,0,0,0,0,2,APPROACH,-1.54,-1.61
9,19,fb7,2170,14.2,3.8,0,1,0,0,0,0,1,SEARCH,-1.54,-1.12
9,19,fb8,2170,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.24,0.85
9,19,fb0,2180,15.0,15.0,0,0,0,1,0,1,2,TRANSPORT,-1.72,-1.25
9,19,fb1,2180,1.6,15.0,0,1,0,0,0,0,0,APPROACH,-1.33,-1.51
9,19,fb2,2180,15.0,15.0,0,1,0,1,0,0,0,TRANSPORT,-1.56,-1.17
9,19,fb3,2180,15.0,-4.28,0,0,0,1,0,1,1,TRANSPORT,-0.33,1.37
9,19,fb4,2180,15.0,11.89,0,0,0,1,0,1,0,TRANSPORT,-0.16,1.13
9,19,fb5,2180,11.06,12.94,0,1,0,0,0,0,1,APPROACH,-0.34,0.72
9,19,fb6,2180,15.0,8.77,0,1,0,0,0,0,2,APPROACH,-1.55,-1.57
9,19,fb7,2180,3.51,15.0,0,1,0,0,0,0,1,APPROACH,-1.56,-1.0
9,19,fb8,2180,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.17,0.77
9,19,fb0,2190,15.0,15.0,0,1,0,1,0,0,2,TRANSPORT,-1.7,-1.1
9,19,fb1,2190,6.05,15.0,0,0,0,0,0,0,0,APPROACH,-1.3,-1.42
9,19,fb2,2190,15.0,-3.25,0,1,0,0,0,0,0,APPROACH,-1.51,-1.09
9,19,fb3,2190,15.0,5.32,0,0,0,1,0,0,1,TRANSPORT,-0.27,1.35
9,19,fb4,2190,15.0,13.14,0,0,0,1,0,1,0,TRANSPORT,-0.25,1.02
9,19,fb5,2190,0.96,15.0,0,1,0,0,0,0,1,APPROACH,-0.28,0.69
9,19,fb6,2190,12.85,11.15,0,0,0,0,0,0,2,APPROACH,-1.62,-1.47
9,19,fb7,2190,15.0,4.48,0,0,0,1,0,0,1,TRANSPORT,-1.65,-0.94
9,19,fb8,2190,7.02,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.11,0.66
9,19,fb0,2200,15.0,15.0,0,1,0,1,0,0,2,TRANSPORT,-1.73,-1.02
9,19,fb1,2200,9.7,14.3,0,0,0,0,0,0,0,APPROACH,-1.34,-1.31
9,19,fb2,2200,-3.4,15.0,0,0,1,0,0,0,0,APPROACH,-1.47,-1.04
9,19,fb3,2200,15.0,7.6,0,0,0,1,0,0,1,TRANSPORT,-0.22,1.25
9,19,fb4,2200,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.35,0.91
9,19,fb5,2200,-0.49,15.0,0,0,0,0,0,0,1,APPROACH,-0.24,0.74
9,19,fb6,2200,12.11,11.89,0,0,0,0,0,0,2,APPROACH,-1.67,-1.36
9,19,fb7,2200,15.0,7.62,0,0,0,1,0,0,1,TRANSPORT,-1.7,-0.85
9,19,fb8,2200,15.0,2.29,0,0,0,1,0,1,0,TRANSPORT,-0.09,0.55
9,19,fb0,2210,1.06,15.0,0,0,0,0,0,0,2,APPROACH,-1.73,-0.91
9,19,fb1,2210,11.64,12.36,0,0,1,0,0,0,0,APPROACH,-1.42,-1.22
9,19,fb2,2210,4.79,15.0,0,0,1,0,0,0,0,APPROACH,-1.46,-0.97
9,19,fb3,2210,-2.48,15.0,0,0,0,0,0,0,1,APPROACH,-0.2,1.2
9,19,fb4,2210,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.45,0.81
9,19,fb5,2210,15.0,-10.85,0,1,0,0,0,0,1,APPROACH,-0.26,0.81
9,19,fb6,2210,12.29,11.71,0,0,0,0,0,0,2,APPROACH,-1.72,-1.25
9,19,fb7,2210,11.55,6.45,0,1,0,0,0,0,1,SEARCH,-1.72,-0.73
9,19,fb8,2210,15.0,6.47,0,0,0,1,0,0,0,TRANSPORT,-0.13,0.47
9,19,fb0,2220,4.48,15.0,0,0,0,0,0,0,2,APPROACH,-1.71,-0.84
9,19,fb1,2220,11.88,12.12,0,1,0,0,0,0,0,APPROACH,-1.51,-1.14
9,19,fb2,2220,15.0,-3.11,0,1,0,0,0,0,0,APPROACH,-1.5,-0.9
9,19,fb3,2220,3.74,15.0,0,0,0,0,0,0,1,APPROACH,-0.13,1.22
9,19,fb4,2220,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.56,0.72
9,19,fb5,2220,15.0,15.0,0,0,0,0,0,0,1,SEARCH,-0.28,0.86
9,19,fb6,2220,12.13,11.87,0,0,1,0,0,0,2,APPROACH,-1.76,-1.13
9,19,fb7,2220,0.89,15.0,0,1,0,0,0,0,1,APPROACH,-1.74,-0.67
9,19,fb8,2220,15.0,13.43,0,0,0,1,0,0,0,TRANSPORT,-0.24,0.41
9,19,fb0,2230,15.0,3.14,0,0,0,1,0,0,2,TRANSPORT,-1.71,-0.79
9,19,fb1,2230,11.05,12.95,0,1,0,0,0,0,0,APPROACH,-1.58,-1.11
9,19,fb2,2230,-6.07,15.0,0,1,0,0,0,0,0,APPROACH,-1.48,-0.83
9,19,fb3,2230,6.93,15.0,0,0,0,0,0,0,1,APPROACH,-0.09,1.31
9,19,fb4,2230,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.68,0.63
9,19,fb5,2230,5.33,15.0,0,0,0,0,0,0,1,APPROACH,-0.36,0.9
9,19,fb6,2230,12.11,11.89,0,0,0,0,0,0,2,APPROACH,-1.8,-1.02
9,19,fb7,2230,4.48,15.0,0,0,0,0,0,0,1,APPROACH,-1.83,-0.67
9,19,fb8,2230,-1.2,15.0,0,0,0,0,0,0,0,APPROACH,-0.28,0.37
9,19,fb0,2240,15.0,4.46,0,1,0,1,0,0,2,TRANSPORT,-1.72,-0.73
9,19,fb1,2240,15.0,-4.8,0,1,0,0,0,0,0,APPROACH,-1.6,-1.05
9,19,fb2,2240,1.48,15.0,0,0,1,0,0,0,0,APPROACH,-1.46,-0.78
9,19,fb3,2240,2.08,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.1,1.41
9,19,fb4,2240,15.0,15.0,0,0,0,1,0,1,0,TRANSPORT,-0.8,0.54
9,19,fb5,2240,9.36,14.64,0,0,0,0,0,0,1,APPROACH,-0.47,0.87
9,19,fb6,2240,15.0,15.0,0,0,0,1,0,1,2,TRANSPORT,-1.81,-0.96
9,19,fb7,2240,15.0,-1.38,0,0,0,1,0,0,1,TRANSPORT,-1.87,-0.64
9,19,fb8,2240,4.36,15.0,0,0,0,0,0,0,0,APPROACH,-0.25,0.29
9,19,fb0,2250,15.0,-0.9,0,1,0,0,0,0,2,SEARCH,-1.71,-0.63
9,19,fb1,2250,6.13,15.0,0,0,1,0,0,0,0,APPROACH,-1.58,-0.97
9,19,fb2,2250,15.0,-9.47,0,1,0,0,0,0,0,APPROACH,-1.51,-0.72
9,19,fb3,2250,7.59,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.18,1.46
9,19,fb4,2250,15.0,8.31,0,0,0,1,0,0,0,TRANSPORT,-0.91,0.48
9,19,fb5,2250,11.28,12.72,0,0,0,0,0,0,1,APPROACH,-0.56,0.8
9,19,fb6,2250,15.0,15.0,0,0,0,1,0,1,2,TRANSPORT,-1.81,-0.87
9,19,fb7,2250,15.0,6.4,0,0,1,1,0,0,1,TRANSPORT,-1.87,-0.55
9,19,fb8,2250,7.23,15.0,0,0,0,0,0,0,0,APPROACH,-0.15,0.26
9,19,fb0,2260,-0.97,15.0,0,1,0,0,0,0,2,SEARCH,-1.65,-0.57
9,19,fb1,2260,5.15,15.0,0,1,0,0,0,0,0,APPROACH,-1.59,-0.9
9,19,fb2,2260,15.0,-0.34,0,1,0,0,0,0,0,APPROACH,-1.5,-0.67
9,19,fb3,2260,5.76,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.29,1.45
9,19,fb4,2260,15.0,9.65,0,0,0,1,0,0,0,TRANSPORT,-1.01,0.49
9,19,fb5,2260,11.75,12.25,0,0,0,0,0,0,1,APPROACH,-0.65,0.72
9,19,fb6,2260,15.0,15.0,0,0,0,1,0,1,2,TRANSPORT,-1.82,-0.78
9,19,fb7,2260,15.0,-4.38,0,0,1,0,0,0,1,SEARCH,-1.87,-0.46
9,19,fb8,2260,15.0,0.06,0,0,0,1,0,0,0,TRANSPORT,-0.07,0.26
9,19,fb0,2270,15.0,0.31,0,0,0,0,0,0,2,SEARCH,-1.64,-0.49
9,19,fb1,2270,6.28,15.0,0,1,0,0,0,0,0,APPROACH,-1.58,-0.82
9,19,fb2,2270,-8.76,15.0,0,1,0,0,0,0,0,APPROACH,-1.42,-0.64
9,19,fb3,2270,9.41,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.36,1.38
9,19,fb4,2270,-6.42,15.0,0,0,0,0,0,0,0,APPROACH,-1.11,0.54
9,19,fb5,2270,11.89,12.11,0,0,0,0,0,0,1,APPROACH,-0.73,0.63
9,19,fb6,2270,15.0,15.0,0,0,0,1,0,1,2,TRANSPORT,-1.82,-0.7
9,19,fb7,2270,12.8,5.2,0,0,1,0,0,0,1,SEARCH,-1.86,-0.38
9,19,fb8,2270,15.0,4.5,0,0,0,1,0,0,0,TRANSPORT,-0.02,0.18
9,19,fb0,2280,1.88,15.0,0,0,1,0,0,0,2,SEARCH,-1.58,-0.43
9,19,fb1,2280,15.0,-10.85,0,1,0,0,0,0,0,APPROACH,-1.62,-0.73
9,19,fb2,2280,0.39,15.0,0,0,1,0,0,0,0,APPROACH,-1.39,-0.59
9,19,fb3,2280,15.0,-8.84,0,0,0,0,0,0,1,APPROACH,-0.41,1.26
9,19,fb4,2280,1.65,15.0,0,0,0,0,0,0,0,APPROACH,-1.17,0.52
9,19,fb5,2280,11.95,12.05,0,0,0,0,0,0,1,APPROACH,-0.81,0.54
9,19,fb6,2280,15.0,15.0,0,0,0,1,0,1,2,TRANSPORT,-1.82,-0.63
9,19,fb7,2280,15.0,-2.37,0,0,0,0,1,0,1,SEARCH,-1.81,-0.32
9,19,fb8,2280,2.33,15.0,0,0,0,0,0,0,0,APPROACH,-0.03,0.1
9,19,fb0,2290,15.0,1.28,0,1,0,0,0,0,2,SEARCH,-1.54,-0.37
9,19,fb1,2290,1.98,15.0,0,1,0,0,0,0,0,APPROACH,-1.61,-0.68
9,19,fb2,2290,15.0,-4.81,0,1,0,0,0,0,0,APPROACH,-1.38,-0.54
9,19,fb3,2290,15.0,0.57,0,0,0,0,0,0,1,APPROACH,-0.45,1.23
9,19,fb4,2290,5.52,15.0,0,0,0,0,0,0,0,APPROACH,-1.19,0.43
9,19,fb5,2290,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.89,0.45
9,19,fb6,2290,15.0,15.0,0,0,0,1,0,1,2,TRANSPORT,-1.82,-0.57
9,19,fb7,2290,15.0,7.07,0,0,0,0,1,0,1,SEARCH,-1.73,-0.32
9,19,fb8,2290,5.33,15.0,0,0,0,0,0,0,0,APPROACH,0.0,0.02
9,19,fb0,2300,5.27,12.73,0,1,0,0,0,0,2,SEARCH,-1.47,-0.32
9,19,fb1,2300,15.0,7.24,0,0,1,0,0,0,0,APPROACH,-1.6,-0.6
9,19,fb2,2300,15.0,-0.71,0,1,0,0,0,0,0,APPROACH,-1.33,-0.5
9,19,fb3,2300,15.0,5.18,0,0,0,0,0,0,1,APPROACH,-0.53,1.28
9,19,fb4,2300,15.0,2.89,0,0,0,1,0,1,0,TRANSPORT,-1.16,0.34
9,19,fb5,2300,15.0,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.99,0.33
9,19,fb6,2300,-15.0,-15.0,0,0,1,0,0,0,3,BACKUP,-1.84,-0.51
9,19,fb7,2300,-10.31,15.0,0,1,0,0,0,0,1,SEARCH,-1.68,-0.36
9,19,fb8,2300,-0.37,15.0,0,0,0,1,0,1,0,TRANSPORT,0.08,-0.03
9,19,fb0,2310,13.23,4.77,0,0,1,0,0,0,2,SEARCH,-1.41,-0.26
9,19,fb1,2310,15.0,1.06,0,1,0,0,0,0,0,APPROACH,-1.56,-0.55
9,19,fb2,2310,15.0,-2.52,0,0,1,0,0,0,0,SEARCH,-1.25,-0.47
9,19,fb3,2310,-3.62,15.0,0,0,0,1,0,1,1,TRANSPORT,-0.56,1.38
9,19,fb4,2310,15.0,6.9,0,1,0,1,0,0,0,TRANSPORT,-1.21,0.26
9,19,fb5,2310,2.85,15.0,0,0,0,1,0,1,1,TRANSPORT,-1.04,0.22
9,19,fb6,2310,15.0,-15.0,0,1,0,0,0,0,3,TURN,-1.79,-0.65
9,19,fb7,2310,-1.6,15.0,0,1,0,0,0,0,1,SEARCH,-1.65,-0.34
9,19,fb8,2310,1.63,15.0,0,0,0,1,0,1,0,TRANSPORT,0.15,0.01
9,19,fb0,2320,-12.94,15.0,0,0,0,0,0,0,2,SEARCH,-1.33,-0.18
9,19,fb1,2320,6.84,15.0,0,0,0,0,0,0,0,APPROACH,-1.47,-0.54
9,19,fb2,2320,7.91,15.0,0,0,0,0,0,0,0,APPROACH,-1.17,-0.41
9,19,fb3,2320,5.62,15.0,0,0,0,1,0,0,1,TRANSPORT,-0.6,1.44
9,19,fb4,2320,15.0,13.38,0,0,1,1,0,0,0,TRANSPORT,-1.31,0.19
9,19,fb5,2320,15.0,7.39,0,0,0,1,0,1,1,TRANSPORT,-1.07,0.11
9,19,fb6,2320,15.0,-15.0,0,0,1,0,0,0,3,TURN,-1.79,-0.65
9,19,fb7,2320,15.0,2.97,0,0,0,0,1,0,1,SEARCH,-1.61,-0.29
9,19,fb8,2320,3.65,15.0,0,0,0,1,0,0,0,TRANSPORT,0.16,0.09
9,19,fb0,2330,1.03,15.0,0,0,0,0,0,0,2,SEARCH,-1.35,-0.15
